torso_lift_link,r_wrist_roll_link,7
0.05,1.60812e-17,0.907925,0,-0.9,-0.3,3.14159,5.66554e-16,-5.66554e-16,0.0762099,-1.45856,0.728738,0.41548,-0.662993,-1.89319,-1.71026,-1.67678,
0.05,1.60812e-17,0.907925,0,-0.9,-0.3,-3.14159,-0.523599,-5.66554e-16,0.0751944,-1.40385,0.69634,0.648741,-0.656099,-1.5502,-1.82354,-1.58306,
0.05,1.60812e-17,0.907925,0,-0.9,-0.3,-3.14159,-1.0472,-5.66554e-16,0.0806709,-1.81623,0.596194,-1.12153,-0.641362,0.38302,-1.61114,-1.98262,
0.05,-6.12323e-18,0.907925,0,-0.9,-0.3,3.14159,-1.5708,0,0.0750285,-1.44983,0.724712,0.450454,-0.662071,-0.334076,-1.67952,-1.41916,
0.05,-6.12323e-18,0.907925,0,-0.9,-0.3,2.61799,1.5708,0,0.0721883,-1.45071,0.193083,-3.58851,-0.662166,0.631424,-0.801723,-2.3531,
0.0433013,-0.025,0.907925,0,-0.9,-0.3,3.14159,1.0472,0.523599,0.0825177,-1.55238,0.160246,-3.20754,-0.668491,0.590329,-1.09762,-2.44397,
0.0433013,-0.025,0.907925,0,-0.9,-0.3,3.14159,0.523599,0.523599,0.0725269,-1.5946,0.751054,-0.0852802,-0.668381,-2.1183,-1.94697,-1.90986,
0.0433013,-0.025,0.907925,0,-0.9,-0.3,-3.14159,5.66554e-16,0.523599,0.0684172,-1.6483,0.741261,-0.281668,-0.665948,-1.40586,-1.99657,-1.67332,
0.0433013,-0.025,0.907925,0,-0.9,-0.3,3.14159,-0.523599,0.523599,0.0769703,-1.8364,0.530998,-1.36724,-0.636632,-0.00613619,-1.83406,-1.77974,
0.0433013,-0.025,0.907925,0,-0.9,-0.3,3.14159,-1.0472,0.523599,0.0671744,-1.4521,0.725792,0.441317,-0.662315,-0.76875,-1.98524,-1.01565,
0.05,-6.12323e-18,0.907925,0,-0.9,-0.3,-2.61799,-1.5708,0,0.0752583,-1.43147,0.714936,0.526446,-0.659919,-0.392049,-1.68874,-0.871129,
-1.8366e-07,0.05,0.907925,0,-0.9,-0.3,0,1.5708,-1.5708,0.0728029,-1.5403,0.161562,-3.25097,-0.66822,0.159339,-0.746411,-2.68727,
0.0249999,-0.0433013,0.907925,0,-0.9,-0.3,-3.14159,1.0472,1.0472,0.0855466,-1.51052,0.167634,-3.35928,-0.667015,0.515629,-1.25417,-2.86445,
0.0249999,-0.0433013,0.907925,0,-0.9,-0.3,3.14159,0.523599,1.0472,0.0835741,-1.76939,0.26258,-2.33445,-0.650841,-0.318852,-1.68575,-2.46073,
0.0447214,-0.0223607,0.907925,0,-0.9,-0.3,0,-1.5708,0.463648,0.0747285,-1.4795,0.736912,0.333946,-0.6649,-0.246371,-1.66814,-0.410283,
0.05,-6.12323e-18,0.907925,0,-0.9,-0.3,1.5708,1.5708,0,0.0741912,-1.8084,0.325848,-2.08519,-0.643088,-1.35471,-1.00548,-2.71267,
-1.8366e-07,-0.05,0.907925,0,-0.9,-0.3,3.14159,1.0472,1.5708,0.0862934,-1.72465,0.216722,-2.55224,-0.658018,-0.653826,-1.3454,-2.8989,
-1.8366e-07,-0.05,0.907925,0,-0.9,-0.3,3.14159,0.523599,1.5708,0.0749101,-1.81616,0.343551,-2.02065,-0.641387,-1.0104,-1.99994,-2.73375,
0.05,-6.12323e-18,0.907925,0,-0.9,-0.3,-1.5708,-1.5708,0,0.0744896,-1.62793,0.74625,-0.206137,-0.667176,0.151456,-1.65952,-0.070365,
0.05,-6.12323e-18,0.907925,0,-0.9,1.11022e-16,-1.5708,1.5708,0,0.116286,-1.86038,-0.351268,-2.34892,-1.09582,-0.833421,-1.12767,0.487366,
-1.8366e-07,0.05,0.907925,0,-0.9,1.11022e-16,3.14159,1.0472,-1.5708,0.11686,-1.53701,0.490516,0.0832754,-1.12129,3.08043,-1.67527,-0.0479257,
-1.8366e-07,0.05,0.907925,0,-0.9,1.11022e-16,3.14159,0.523599,-1.5708,0.097861,-1.32479,0.396536,0.65,-1.10303,2.85653,-1.1005,-0.410559,
-1.8366e-07,0.05,0.907925,0,-0.9,1.11022e-16,3.14159,5.66554e-16,-1.5708,0.0709106,-1.38995,0.443587,0.461246,-1.11155,-3.09641,-0.635981,-0.4502,
-1.8366e-07,0.05,0.907925,0,-0.9,1.11022e-16,3.14159,-0.523599,-1.5708,0.0470313,-1.64921,0.48345,-0.194276,-1.11975,2.43144,-0.148378,0.847573,
-1.8366e-07,0.05,0.907925,0,-0.9,1.11022e-16,3.14159,-1.0472,-1.5708,0.0816128,-1.79817,0.412158,-0.593657,-1.10574,0.982012,-0.585579,2.50715,
0.05,-6.12323e-18,0.907925,0,-0.9,1.11022e-16,1.5708,-1.5708,0,0.116688,-1.87005,0.339192,-0.827072,-1.0941,0.867417,-1.14328,2.63909,
0.05,-6.12323e-18,0.907925,0,-0.9,1.11022e-16,-2.0944,1.5708,0,0.122395,-1.96195,0.139201,-1.29285,-1.0746,-1.82888,-1.74457,0.117741,
0.0249999,0.0433013,0.907925,0,-0.9,1.11022e-16,3.14159,1.0472,-1.0472,0.114069,-1.95216,0.176183,-1.21558,-1.07693,-1.95532,-1.27012,0.105653,
0.0249999,0.0433013,0.907925,0,-0.9,1.11022e-16,3.14159,0.523599,-1.0472,0.108573,-1.40458,0.451549,0.421456,-1.11315,-2.8954,-1.33946,-0.67445,
0.0249999,0.0433013,0.907925,0,-0.9,1.11022e-16,3.14159,5.66554e-16,-1.0472,0.0442116,-1.91727,0.26397,-1.01959,-1.08473,-2.24408,-0.334968,0.14836,
0.0249999,0.0433013,0.907925,0,-0.9,1.11022e-16,3.14159,-0.523599,-1.0472,0.0791033,-1.33381,0.404337,0.622459,-1.10436,-1.97763,-0.797896,-1.34116,
0.0249999,0.0433013,0.907925,0,-0.9,1.11022e-16,-3.14159,-1.0472,-1.0472,0.091836,-1.92071,0.257046,-1.03592,-1.08399,1.1127,-0.725996,3.06071,
0.05,-6.12323e-18,0.907925,0,-0.9,1.11022e-16,2.0944,-1.5708,0,0.114296,-1.79547,0.414259,-0.585691,-1.10611,0.624775,-1.04538,-3.0013,
-1.8366e-07,-0.05,0.907925,0,-0.9,1.11022e-16,0,1.5708,1.5708,0.123781,-1.97756,-0.00362713,-1.57793,-1.07077,-1.56419,-1.56628,-0.383214,
0.0433013,0.025,0.907925,0,-0.9,1.11022e-16,3.14159,1.0472,-0.523599,0.119954,-1.35534,0.421168,0.558755,-1.10736,3.10638,-1.95477,-1.16024,
0.0433013,0.025,0.907925,0,-0.9,1.11022e-16,-3.14159,0.523599,-0.523599,0.115338,-1.50038,0.48514,0.174262,-1.12012,-2.40821,-1.5862,-0.847071,
0.0433013,0.025,0.907925,0,-0.9,1.11022e-16,3.14159,5.66554e-16,-0.523599,0.0820345,-1.94387,-0.201575,-1.98058,-1.07885,0.877378,-0.496537,-2.122,
0.0433013,0.025,0.907925,0,-0.9,1.11022e-16,3.14159,-0.523599,-0.523599,0.0946833,-1.88391,0.320202,-0.878836,-1.09148,-0.286836,-0.481739,-1.69795,
0.0433013,0.025,0.907925,0,-0.9,1.11022e-16,3.14159,-1.0472,-0.523599,0.105599,-1.91251,0.273158,-0.997632,-1.08574,0.700243,-0.782794,-2.47801,
0.05,-6.12323e-18,0.907925,0,-0.9,1.11022e-16,2.61799,-1.5708,0,0.114657,-1.33122,0.40215,0.630294,-1.10399,-0.670354,-1.06132,-1.68685,
0.05,-6.12323e-18,0.907925,0,-0.9,1.11022e-16,-3.14159,1.5708,0,0.122222,-1.95988,-0.1479,-1.86672,-1.0751,-1.29592,-1.38612,-0.932472,
0.05,1.60812e-17,0.907925,0,-0.9,1.11022e-16,3.14159,1.0472,-5.66554e-16,0.122353,-1.96671,0.1165,-1.33927,-1.07345,-1.36894,-1.39662,-0.928692,
0.05,1.60812e-17,0.907925,0,-0.9,1.11022e-16,3.14159,0.523599,-5.66554e-16,0.118867,-1.9309,0.234773,-1.08727,-1.08177,-1.16418,-1.2451,-0.990501,
0.05,1.60812e-17,0.907925,0,-0.9,1.11022e-16,3.14159,5.66554e-16,-5.66554e-16,0.114587,-1.43814,0.466781,0.332642,-1.11623,-1.80042,-1.76033,-0.963081,
0.05,1.60812e-17,0.907925,0,-0.9,1.11022e-16,-3.14159,-0.523599,-5.66554e-16,0.11722,-1.33723,0.407175,0.612153,-1.10486,-1.57784,-1.61587,-0.931738,
0.05,1.60812e-17,0.907925,0,-0.9,1.11022e-16,-3.14159,-1.0472,-5.66554e-16,0.111441,-1.60305,0.49066,-0.0794893,-1.12133,-0.543482,-1.01072,-1.26606,
0.05,-6.12323e-18,0.907925,0,-0.9,1.11022e-16,3.14159,-1.5708,0,0.11326,-1.40755,0.453059,0.413465,-1.11344,-0.445611,-0.993879,-1.28944,
0.05,-6.12323e-18,0.907925,0,-0.9,1.11022e-16,2.61799,1.5708,0,0.116645,-1.86906,0.340459,-0.823523,-1.09428,-2.27768,-1.99994,-1.59342,
0.0433013,-0.025,0.907925,0,-0.9,1.11022e-16,3.14159,1.0472,0.523599,0.124403,-1.94489,-0.19862,-1.97418,-1.07859,-0.653677,-1.31006,-1.61765,
0.0433013,-0.025,0.907925,0,-0.9,1.11022e-16,3.14159,0.523599,0.523599,0.113087,-1.85938,0.3525,-0.789124,-1.09604,-1.20875,-1.81796,-1.19539,
0.0433013,-0.025,0.907925,0,-0.9,1.11022e-16,-3.14159,5.66554e-16,0.523599,0.116952,-1.84019,0.373962,-0.724305,-1.09932,-0.774421,-1.63149,-1.09724,
0.0433013,-0.025,0.907925,0,-0.9,1.11022e-16,3.14159,-0.523599,0.523599,0.119039,-1.78306,0.423466,-0.549524,-1.10778,-0.45365,-1.43332,-1.02743,
0.0433013,-0.025,0.907925,0,-0.9,1.11022e-16,3.14159,-1.0472,0.523599,0.117291,-1.41586,0.45714,0.391228,-1.11431,-0.787603,-1.39039,-0.63969,
0.05,-6.12323e-18,0.907925,0,-0.9,1.11022e-16,-2.61799,-1.5708,0,0.112564,-1.51182,0.487234,0.145731,-1.12057,-0.158655,-0.947879,-0.944494,
-1.8366e-07,0.05,0.907925,0,-0.9,1.11022e-16,0,1.5708,-1.5708,0.12005,-1.93113,-0.234258,-2.05315,-1.08172,-1.1202,-1.27736,-2.02218,
0.0249999,-0.0433013,0.907925,0,-0.9,1.11022e-16,-3.14159,1.0472,1.0472,0.121713,-1.96711,-0.114361,-1.79798,-1.07335,-0.879865,-1.63968,-1.9873,
0.0249999,-0.0433013,0.907925,0,-0.9,1.11022e-16,3.14159,0.523599,1.0472,0.105002,-1.96391,0.130332,-1.31105,-1.07409,-0.744163,-1.99999,-1.6294,
0.0249999,-0.0433013,0.907925,0,-0.9,1.11022e-16,-3.14159,5.66554e-16,1.0472,0.103108,-1.93747,0.218762,-1.12322,-1.0803,-0.290331,-1.99516,-1.26951,
0.0249999,-0.0433013,0.907925,0,-0.9,1.11022e-16,-3.14159,-0.523599,1.0472,0.107611,-1.69957,0.468291,-0.32254,-1.11654,-0.302512,-1.8177,-0.617568,
0.0249999,-0.0433013,0.907925,0,-0.9,1.11022e-16,3.14159,-1.0472,1.0472,0.118058,-1.66416,0.479777,-0.231928,-1.11897,-0.0759207,-1.3882,-0.554837,
0.0447214,-0.0223607,0.907925,0,-0.9,1.11022e-16,0,-1.5708,0.463648,0.112499,-1.54647,0.491285,0.0599346,-1.12146,-0.065333,-0.942383,-0.481182,
0.05,-6.12323e-18,0.907925,0,-0.9,1.11022e-16,1.5708,1.5708,0,0.120873,-1.94271,0.204804,-1.15394,-1.07911,-1.95931,-1.82704,-2.52854,
-1.8366e-07,-0.05,0.907925,0,-0.9,1.11022e-16,3.14159,1.0472,1.5708,0.117835,-1.92435,-0.249414,-2.08788,-1.08321,-0.804619,-1.70127,-2.58245,
-1.8366e-07,-0.05,0.907925,0,-0.9,1.11022e-16,3.14159,-0.523599,1.5708,0.098922,-1.70471,0.466281,-0.335919,-1.11613,0.14271,-2,-0.210948,
-1.8366e-07,-0.05,0.907925,0,-0.9,1.11022e-16,3.14159,-1.0472,1.5708,0.116987,-1.65442,0.482246,-0.207359,-1.11949,0.15256,-1.47391,-0.11907,
0.05,-6.12323e-18,0.907925,0,-0.9,1.11022e-16,-1.5708,-1.5708,0,0.112501,-1.59672,0.491173,-0.0638822,-1.12144,0.0696338,-0.942535,-0.0452055,
-1.8366e-07,0.05,0.907925,0,-0.9,0.3,3.14159,1.0472,-1.5708,0.0863334,-1.54699,-0.160755,0.0853134,-0.668381,3.04556,-1.87357,-0.0384587,
-1.8366e-07,0.05,0.907925,0,-0.9,0.3,3.14159,0.523599,-1.5708,0.078507,-1.41039,-0.222269,0.61872,-0.657084,2.58679,-1.28123,-0.257312,
-1.8366e-07,0.05,0.907925,0,-0.9,0.3,3.14159,5.66554e-16,-1.5708,0.0556108,-1.57316,-0.15951,-0.00845653,-0.668633,-3.13656,-0.828124,0.00494689,
-1.8366e-07,0.05,0.907925,0,-0.9,0.3,3.14159,-0.523599,-1.5708,0.0303623,-1.43604,-0.202409,0.507181,-0.660483,-2.9761,-0.323742,-0.703727,
-1.8366e-07,0.05,0.907925,0,-0.9,0.3,3.14159,-1.0472,-1.5708,0.0365331,-1.71166,-0.206705,-0.532955,-0.659733,1.18339,-0.351234,2.46675,
0.05,-6.12323e-18,0.907925,0,-0.9,0.3,1.5708,-1.5708,0,0.0735897,-1.79487,-0.300055,-0.959121,-0.645997,1.24972,-0.968839,2.72472,
0.0249999,0.0433013,0.907925,0,-0.9,0.3,3.14159,1.0472,-1.0472,0.0856983,-1.81653,-0.344484,-1.12431,-0.641286,-1.67089,-1.58846,-0.0764744,
0.0249999,0.0433013,0.907925,0,-0.9,0.3,3.14159,0.523599,-1.0472,0.0834364,-1.45731,-0.189314,0.420446,-0.662867,-3.08755,-1.47656,-0.522531,
0.0249999,0.0433013,0.907925,0,-0.9,0.3,3.14159,5.66554e-16,-1.0472,0.0677683,-1.43287,-0.204595,0.520516,-0.660112,-2.86917,-1.04516,-0.663688,
0.0249999,0.0433013,0.907925,0,-0.9,0.3,3.14159,-0.523599,-1.0472,0.0232482,-1.79399,-0.298613,-0.953509,-0.646114,-1.02194,-0.121385,-0.818514,
0.0249999,0.0433013,0.907925,0,-0.9,0.3,-3.14159,-1.0472,-1.0472,0.0505867,-1.66585,-0.180124,-0.348342,-0.664586,-0.021299,-0.316828,-2.3693,
0.05,-6.12323e-18,0.907925,0,-0.9,0.3,2.0944,-1.5708,0,0.0727668,-1.6078,-0.162556,-0.132833,-0.667982,0.193297,-0.748206,-2.70186,
0.0433013,0.025,0.907925,0,-0.9,0.3,3.14159,1.0472,-0.523599,0.0825864,-1.63556,-0.168905,-0.234253,-0.666777,-2.35724,-1.99814,-0.635593,
0.0433013,0.025,0.907925,0,-0.9,0.3,-3.14159,0.523599,-0.523599,0.0839045,-1.75294,-0.243352,-0.721747,-0.653695,-1.57151,-1.36716,-0.521385,
0.0433013,0.025,0.907925,0,-0.9,0.3,3.14159,5.66554e-16,-0.523599,0.0795856,-1.51864,-0.165574,0.187921,-0.667417,-2.14717,-1.29716,-0.71151,
0.0433013,0.025,0.907925,0,-0.9,0.3,3.14159,-0.523599,-0.523599,0.0623582,-1.60791,-0.16257,-0.13327,-0.668004,-1.40816,-0.791339,-0.903019,
0.0433013,0.025,0.907925,0,-0.9,0.3,3.14159,-1.0472,-0.523599,0.0625512,-1.65139,-0.174189,-0.293298,-0.665734,-0.378874,-0.560383,-1.62709,
0.05,-6.12323e-18,0.907925,0,-0.9,0.3,2.61799,-1.5708,0,0.0747415,-1.81843,-0.349319,-1.14167,-0.640859,1.4442,-1.03783,-2.52989,
0.05,1.60812e-17,0.907925,0,-0.9,0.3,3.14159,1.0472,-5.66554e-16,0.0804766,-1.7981,-0.305783,-0.981106,-0.645284,-1.36594,-1.89178,-0.92323,
0.05,1.60812e-17,0.907925,0,-0.9,0.3,3.14159,0.523599,-5.66554e-16,0.0855814,-1.7801,-0.276976,-0.867406,-0.648866,-1.07057,-1.59598,-0.834737,
0.05,1.60812e-17,0.907925,0,-0.9,0.3,3.14159,5.66554e-16,-5.66554e-16,0.0854948,-1.79089,-0.293454,-0.933357,-0.646733,-0.59578,-1.23616,-0.917444,
0.05,1.60812e-17,0.907925,0,-0.9,0.3,-3.14159,-0.523599,-5.66554e-16,0.080517,-1.79959,-0.30848,-0.991381,-0.644974,-0.0161993,-0.961232,-1.18074,
0.05,1.60812e-17,0.907925,0,-0.9,0.3,-3.14159,-1.0472,-5.66554e-16,0.0743407,-1.80046,-0.310101,-0.997527,-0.644785,0.647335,-0.862431,-1.59477,
0.05,-6.12323e-18,0.907925,0,-0.9,0.3,3.14159,-1.5708,0,0.0728454,-1.55062,-0.160387,0.0722432,-0.668481,-0.105374,-0.744288,-1.52488,
0.0433013,-0.025,0.907925,0,-0.9,0.3,3.14159,0.523599,0.523599,0.0749658,-1.76899,-0.262051,-0.804902,-0.650918,-0.855115,-1.98165,-1.02511,
0.0433013,-0.025,0.907925,0,-0.9,0.3,-3.14159,5.66554e-16,0.523599,0.0804955,-1.65164,-0.174288,-0.294254,-0.665707,-0.895703,-1.80756,-0.739041,
0.0433013,-0.025,0.907925,0,-0.9,0.3,3.14159,-0.523599,0.523599,0.0861019,-1.63425,-0.168531,-0.229411,-0.666832,-0.615697,-1.42927,-0.701291,
0.0433013,-0.025,0.907925,0,-0.9,0.3,3.14159,-1.0472,0.523599,0.082548,-1.5165,-0.166087,0.195749,-0.667317,-0.740592,-1.13206,-0.648752,
0.05,-6.12323e-18,0.907925,0,-0.9,0.3,-2.61799,-1.5708,0,0.072389,-1.48201,-0.17742,0.324339,-0.665103,-0.465028,-0.774668,-0.85097,
0.0249999,-0.0433013,0.907925,0,-0.9,0.3,-3.14159,-0.523599,1.0472,0.0824027,-1.58837,-0.160175,-0.0629354,-0.668513,-0.393512,-1.69896,-0.373382,
0.0249999,-0.0433013,0.907925,0,-0.9,0.3,3.14159,-1.0472,1.0472,0.0856684,-1.56749,-0.159501,0.0118504,-0.668679,-0.283166,-1.21977,-0.36331,
0.0447214,-0.0223607,0.907925,0,-0.9,0.3,0,-1.5708,0.463648,0.0727108,-1.52294,-0.164572,0.172214,-0.667687,-0.250108,-0.751862,-0.415469,
-1.8366e-07,-0.05,0.907925,0,-0.9,0.3,3.14159,-0.523599,1.5708,0.0795993,-1.5297,-0.163255,0.147678,-0.667885,-0.132133,-1.79405,0.0649715,
-1.8366e-07,-0.05,0.907925,0,-0.9,0.3,3.14159,-1.0472,1.5708,0.0863369,-1.56137,-0.159688,0.0337416,-0.668609,-0.0379909,-1.26653,0.0152366,
0.05,-6.12323e-18,0.907925,0,-0.9,0.3,-1.5708,-1.5708,0,0.0728723,-1.56345,-0.15961,0.0262977,-0.668628,-0.0383895,-0.742871,0.0167522,
0.05,-6.12323e-18,0.907925,0,-0.6,-0.6,-1.5708,1.5708,0,0.0232983,-1.50555,0.779714,-3.27005,-0.711693,0.88287,-0.118191,-0.723627,
-1.8366e-07,0.05,0.907925,0,-0.6,-0.6,3.14159,1.0472,-1.5708,0.0255912,-1.33764,0.829286,-3.62041,-0.699268,3.1377,-0.442499,-2.47001,
-1.8366e-07,0.05,0.907925,0,-0.6,-0.6,3.14159,0.523599,-1.5708,0.0414944,-1.82804,0.841581,-2.60749,-0.69636,2.69369,-0.895382,2.76022,
-1.8366e-07,0.05,0.907925,0,-0.6,-0.6,3.14159,5.66554e-16,-1.5708,0.0394558,-2.05906,1.19707,-1.43408,-0.653227,1.23487,-0.919037,2.6723,
-1.8366e-07,0.05,0.907925,0,-0.6,-0.6,3.14159,-0.523599,-1.5708,0.0580917,-1.91888,0.903242,-2.37466,-0.682696,2.03967,-1.78785,2.75367,
-1.8366e-07,0.05,0.907925,0,-0.6,-0.6,3.14159,-1.0472,-1.5708,0.0418803,-1.99733,1.29627,-1.03098,-0.667502,0.505615,-1.8068,2.86165,
0.05,-6.12323e-18,0.907925,0,-0.6,-0.6,-2.0944,1.5708,0,0.0271239,-1.6145,0.777548,-3.05567,-0.712115,-0.658433,-0.100115,0.0283491,
0.0249999,0.0433013,0.907925,0,-0.6,-0.6,3.14159,1.0472,-1.0472,0.0143876,-1.99732,1.2963,-1.03086,-0.667507,-2.58301,-0.327252,-0.361061,
0.0249999,0.0433013,0.907925,0,-0.6,-0.6,3.14159,0.523599,-1.0472,0.021954,-2.06277,1.14278,-1.62029,-0.652308,0.922493,-0.311034,2.9359,
0.0249999,0.0433013,0.907925,0,-0.6,-0.6,3.14159,5.66554e-16,-1.0472,0.0389645,-2.05719,1.20451,-1.40716,-0.653625,0.522182,-0.783474,-3.14159,
0.0249999,0.0433013,0.907925,0,-0.6,-0.6,3.14159,-0.523599,-1.0472,0.0440085,-1.99734,1.2963,-1.03092,-0.667537,0.179171,-1.26533,-3.02227,
0.0249999,0.0433013,0.907925,0,-0.6,-0.6,-3.14159,-1.0472,-1.0472,0.0420948,-1.99817,1.29554,-1.03446,-0.66732,0.242531,-1.78574,-3.02621,
-1.8366e-07,-0.05,0.907925,0,-0.6,-0.6,0,1.5708,1.5708,0.0207241,-1.28261,0.859674,-3.75,-0.692169,1.75942,-0.389571,-2.04772,
0.0433013,0.025,0.907925,0,-0.6,-0.6,3.14159,1.0472,-0.523599,0.0366992,-1.28261,0.859674,-3.75,-0.692169,2.44667,-0.775653,-2.63878,
0.0433013,0.025,0.907925,0,-0.6,-0.6,-3.14159,0.523599,-0.523599,0.0356116,-2.02741,1.03207,-1.96815,-0.660784,0.336748,-0.45004,-2.75786,
0.0433013,0.025,0.907925,0,-0.6,-0.6,3.14159,5.66554e-16,-0.523599,0.0459385,-2.06096,1.12673,-1.6727,-0.652757,0.167548,-0.910395,-2.79922,
0.0433013,0.025,0.907925,0,-0.6,-0.6,3.14159,-0.523599,-0.523599,0.0448322,-2.00674,1.28762,-1.07126,-0.665452,-0.232118,-1.40056,-2.66242,
0.0433013,0.025,0.907925,0,-0.6,-0.6,3.14159,-1.0472,-0.523599,0.0410506,-2.00842,1.28599,-1.07876,-0.665091,0.0161387,-1.86564,-2.6492,
0.05,-6.12323e-18,0.907925,0,-0.6,-0.6,-3.14159,1.5708,0,0.0226664,-1.64007,0.780268,-3.0051,-0.711472,-0.917858,-0.122054,-0.822143,
0.05,1.60812e-17,0.907925,0,-0.6,-0.6,3.14159,1.0472,-5.66554e-16,0.0263573,-2.04774,1.07627,-1.83231,-0.655996,-1.43107,-0.503023,-1.62723,
0.05,1.60812e-17,0.907925,0,-0.6,-0.6,3.14159,0.523599,-5.66554e-16,0.0368427,-2.01069,1.28369,-1.08915,-0.664574,-1.40437,-0.949548,-2.1459,
0.05,1.60812e-17,0.907925,0,-0.6,-0.6,3.14159,5.66554e-16,-5.66554e-16,0.0608704,-1.78749,0.821703,-2.69954,-0.701104,1.00097,-1.31871,-2.98552,
0.05,1.60812e-17,0.907925,0,-0.6,-0.6,-3.14159,-0.523599,-5.66554e-16,0.0562364,-1.69741,0.791054,-2.88993,-0.708698,1.3076,-1.94084,-3.02836,
0.05,-6.12323e-18,0.907925,0,-0.6,-0.6,2.61799,1.5708,0,0.0226055,-1.50112,0.780321,-3.27888,-0.711459,0.921237,-0.122437,-2.84545,
