base_link,link_r6,7
0,0,0,1.5,-0.05,1.75,3.14159,0.523599,1.0472,0.209808,-0.269111,-0.113222,0.0015947,0.0015947,2.59775,0.90434,-0.28993,
0,0,0,1.55,-0.2,1.75,3.14159,0.523599,1.0472,0.227977,-0.16103,-0.110822,0.0140442,0.0140442,2.61565,0.997996,-0.229338,
0,0,0,1.55,-0.15,1.7,3.14159,0.523599,1.0472,0.216042,-0.194888,-0.155733,0.00361779,0.00361779,2.63228,0.946608,-0.203854,
0,0,0,1.55,-0.15,1.75,3.14159,0.523599,1.0472,0.223219,-0.194888,-0.110134,0.0177137,0.0177137,2.61013,0.969284,-0.249194,
0,0,0,1.55,-0.1,1.7,3.14159,0.523599,1.0472,0.211378,-0.228394,-0.154511,0.00829266,0.00829266,2.6272,0.918344,-0.223948,
0,0,0,1.55,-0.1,1.75,-3.14159,0.523599,-0.523599,0.185431,-0.508015,-0.11343,0.000538867,0.000538867,0.586902,0.772584,-2.91283,
0,0,0,1.55,-0.1,1.75,3.14159,0.523599,1.0472,0.218512,-0.228394,-0.10929,0.02227,0.02227,2.60383,0.941057,-0.269504,
0,0,0,1.55,-0.05,1.7,3.14159,0.523599,1.0472,0.206775,-0.261478,-0.153081,0.0138561,0.0138561,2.62126,0.890636,-0.244549,
0,0,0,1.55,-0.05,1.75,-3.14159,0.523599,-0.523599,0.191341,-0.538644,-0.111021,0.0129958,0.0129958,0.578359,0.799327,-2.93181,
0,0,0,1.55,-0.05,1.75,3.14159,0.523599,1.0472,0.213854,-0.261478,-0.108301,0.0276948,0.0276948,2.59673,0.913378,-0.290262,
0,0,0,1.6,-0.65,1.75,3.14159,0.523599,-1.0472,0.217567,-0.192909,-0.113493,0.000221852,0.000221852,0.533676,0.948334,-3.04686,
0,0,0,1.6,-0.6,1.75,3.14159,0.523599,-1.0472,0.223387,-0.227186,-0.112603,0.00475502,0.00475502,0.52843,0.978153,-3.06569,
0,0,0,1.6,-0.2,1.7,3.14159,0.523599,1.0472,0.225029,-0.157044,-0.149792,0.053983,8.34508e-05,2.6337,0.98217,-0.188979,
0,0,0,1.6,-0.2,1.75,-3.14159,0.523599,-0.523599,0.173645,-0.430196,-0.113017,0.00264125,0.00264125,0.617424,0.709077,-2.85374,
0,0,0,1.6,-0.15,1.7,3.14159,0.523599,1.0472,0.220202,-0.189814,-0.148914,0.0611857,0.000108239,2.62952,0.954317,-0.207878,
0,0,0,1.6,-0.15,1.75,-3.14159,0.523599,-0.523599,0.179377,-0.461926,-0.110977,0.000181218,0.0262663,0.605791,0.736064,-2.87611,
0,0,0,1.6,-0.15,1.75,3.14159,0.523599,1.0472,0.226867,-0.189814,-0.105418,0.0440828,0.0440828,2.60877,0.976025,-0.250904,
0,0,0,1.6,-0.1,1.7,-3.14159,0.523599,-0.523599,0.17756,-0.492778,-0.153909,1.26604e-05,0.0212353,0.562585,0.737901,-2.94689,
0,0,0,1.6,-0.1,1.7,3.14159,0.523599,1.0472,0.21543,-0.222264,-0.147837,0.00460082,0.0656679,2.62456,0.926908,-0.227244,
0,0,0,1.6,-0.1,1.75,-3.14159,0.523599,-0.523599,0.185066,-0.492778,-0.108873,0.0245429,0.0245429,0.595522,0.762552,-2.89684,
0,0,0,1.6,-0.1,1.75,3.14159,0.523599,1.0472,0.222063,-0.222264,-0.104672,0.0484662,0.0484662,2.60269,0.948656,-0.270475,
0,0,0,1.6,-0.05,1.7,-3.14159,0.523599,-0.523599,0.183481,-0.522732,-0.150798,0.0229444,0.0229444,-2.58586,-0.969671,0.177363,
0,0,0,1.6,-0.05,1.7,3.14159,0.523599,1.0472,0.210711,-0.254331,-0.146574,0.0404783,0.0404783,2.61882,0.900005,-0.247073,
0,0,0,1.6,-0.05,1.75,-3.14159,0.523599,-0.523599,0.190684,-0.522732,-0.106722,0.072447,0.000677216,0.586457,0.788479,-2.91608,
0,0,0,1.6,-0.05,1.75,3.14159,0.523599,0.523599,0.124699,-0.331251,-0.113044,0.00499769,9.37136e-06,2.26833,0.448652,-0.827963,
0,0,0,1.6,-0.05,1.75,3.14159,0.523599,1.0472,0.217302,-0.254331,-0.103796,0.0561832,0.0511949,2.59587,0.921791,-0.290456,
0,0,0,1.65,-1.05,1.7,3.14159,0.523599,-1.0472,0.169171,0.0831633,-0.154014,0.0102141,0.0102141,0.580661,0.694337,-2.90869,
0,0,0,1.65,-1.05,1.75,3.14159,0.523599,-1.0472,0.176826,0.0831633,-0.108946,0.0241433,0.0241433,0.616149,0.719732,-2.85726,
0,0,0,1.65,-1,1.75,3.14159,0.523599,-1.0472,0.181894,0.0494709,-0.109469,1.12028e-05,0.0425794,0.602111,0.746903,-2.88367,
0,0,0,1.65,-0.95,1.75,3.14159,0.523599,-1.0472,0.187067,0.0155727,-0.10983,0.0193458,0.0193458,-2.5522,-0.979614,0.232654,
0,0,0,1.65,-0.75,1.75,3.14159,0.523599,-1.0472,0.208679,-0.120528,-0.109591,0.0206361,0.0206361,0.550414,0.888713,-2.99942,
0,0,0,1.65,-0.7,1.7,3.14159,0.523599,-1.0472,0.207113,-0.154288,-0.154258,0.00927132,0.00927132,0.518767,0.89476,-3.06561,
0,0,0,1.65,-0.7,1.75,3.14159,0.523599,-1.0472,0.214271,-0.154288,-0.109115,0.0232241,0.0232241,0.54329,0.917626,-3.0196,
0,0,0,1.65,-0.65,1.7,3.14159,0.523599,-1.0472,0.21288,-0.187789,-0.15334,0.0128391,0.0128391,0.514173,0.924001,-3.08395,
0,0,0,1.65,-0.65,1.75,3.14159,0.523599,-1.0472,0.219918,-0.187789,-0.108481,0.0267029,0.0267029,0.537072,0.946514,-3.0389,
0,0,0,1.65,-0.65,1.75,3.14159,0.523599,0.523599,0.184558,0.090307,-0.112841,0.00353073,0.00353073,2.55169,0.766768,-0.398881,
0,0,0,1.65,-0.6,1.7,3.14159,0.523599,-1.0472,0.218703,-0.220961,-0.152207,0.0173048,0.0173048,0.51039,0.953134,-3.10143,
0,0,0,1.65,-0.6,1.75,3.14159,0.523599,-1.0472,0.22561,-0.220961,-0.107697,0.0310589,0.0310589,0.531687,0.975295,-3.05734,
0,0,0,1.65,-0.6,1.75,3.14159,0.523599,0.523599,0.178953,0.055732,-0.11344,0.000491102,0.000491102,2.53923,0.738005,-0.423799,
0,0,0,1.65,-0.55,1.7,3.14159,0.523599,-1.0472,0.224568,-0.253736,-0.150871,0.0226504,0.0226504,0.507338,0.98208,-3.11809,
0,0,0,1.65,-0.35,1.75,-3.14159,0.523599,-0.523599,0.157029,-0.320129,-0.113233,0.00153817,0.00153817,0.673014,0.621487,-2.75931,
0,0,0,1.65,-0.3,1.75,-3.14159,0.523599,-0.523599,0.16248,-0.353262,-0.111711,0.00937258,0.00937258,0.655704,0.648349,-2.78772,
0,0,0,1.65,-0.3,1.75,3.14159,0.523599,0.523599,0.147879,-0.153638,-0.113168,0.00187027,0.00187027,2.42778,0.572992,-0.609106,
0,0,0,1.65,-0.25,1.7,-3.14159,0.523599,-0.523599,0.160018,-0.3857,-0.155648,0.00393907,0.00393907,0.601678,0.648516,-2.86751,
